order_id,customer_id,store_id,employee_id,order_date,ship_date,delivery_date,status,payment_method,shipping_method,discount_pct,region_id
48442,2991,32,143,2022-12-07,2022-12-13,2022-12-15,Delivered,Wire Transfer,Pickup,0,4
48443,3213,12,108,2025-02-03,,,Pending,Debit Card,Pickup,25,2
48444,3400,11,229,2022-11-04,2022-11-10,2022-11-19,Delivered,Google Pay,Free Shipping,0,6
48445,2354,39,112,2023-08-16,2023-08-22,2023-09-05,Delivered,Apple Pay,Pickup,0,7
48446,1369,36,226,2022-09-22,2022-09-24,2022-09-28,Delivered,Wire Transfer,Pickup,10,7
48447,4584,5,18,2024-08-27,2024-09-01,2024-09-02,Delivered,PayPal,Standard,25,1
48448,758,50,83,2023-12-07,2023-12-10,,Shipped,Apple Pay,Overnight,5,9
48449,4009,33,123,2022-12-17,2022-12-22,2022-12-29,Delivered,Debit Card,Overnight,0,1
48450,992,50,121,2024-10-05,2024-10-09,2024-10-22,Delivered,Apple Pay,Pickup,0,9
48451,1348,46,119,2024-07-21,,,Pending,PayPal,Express,5,8
48452,2076,17,38,2023-01-10,,,Cancelled,Google Pay,Overnight,0,9
48453,2098,34,239,2023-10-10,2023-10-12,2023-10-25,Delivered,Apple Pay,Express,25,8
48454,234,34,75,2023-12-18,,,Pending,Google Pay,Overnight,5,8
48455,1328,25,263,2023-07-21,2023-07-25,2023-08-05,Delivered,Gift Card,Pickup,10,3
48456,3496,42,189,2022-05-07,2022-05-08,,Shipped,Debit Card,Express,0,8
48457,708,11,299,2024-10-24,,,Processing,Debit Card,Express,20,6
48458,1379,50,47,2023-09-25,2023-09-27,,Shipped,Gift Card,Express,5,9
48459,4553,15,126,2023-12-06,2023-12-12,2023-12-26,Delivered,Apple Pay,Overnight,20,4
48460,4589,50,153,2023-07-08,2023-07-12,2023-07-23,Delivered,Gift Card,Express,0,9
48461,3016,13,249,2025-11-25,,,Cancelled,Apple Pay,Overnight,15,7
48462,1813,9,111,2024-09-07,2024-09-12,2024-09-22,Delivered,Apple Pay,Express,20,6
48463,3448,11,260,2023-12-24,2023-12-30,2024-01-02,Delivered,Gift Card,Pickup,10,6
48464,2293,7,193,2025-09-25,2025-09-27,2025-09-30,Delivered,PayPal,Express,5,6
48465,2726,9,216,2023-12-13,2023-12-20,2023-12-22,Delivered,Gift Card,Pickup,30,6
48466,2527,43,271,2024-09-20,2024-09-22,,Shipped,Wire Transfer,Express,10,7
48467,3751,38,168,2023-05-24,2023-05-27,2023-06-02,Delivered,Credit Card,Standard,5,2
48468,3058,23,280,2024-06-24,,,Processing,Apple Pay,Pickup,0,5
48469,4142,18,258,2023-07-06,2023-07-11,2023-07-21,Delivered,Google Pay,Express,0,4
48470,2856,46,58,2024-09-28,2024-10-02,,Shipped,Apple Pay,Express,10,8
48471,4337,10,82,2022-02-25,2022-02-27,2022-03-10,Delivered,Google Pay,Free Shipping,5,5
48472,4869,44,21,2025-03-26,2025-03-31,,Shipped,Gift Card,Free Shipping,10,9
48473,3688,46,24,2025-10-17,,,Cancelled,Wire Transfer,Pickup,0,8
48474,4254,12,126,2024-11-12,,,Processing,Gift Card,Pickup,10,2
48475,2747,8,103,2024-04-24,,,Processing,Wire Transfer,Pickup,25,7
48476,2487,21,154,2023-12-10,2023-12-12,,Shipped,Apple Pay,Pickup,0,1
48477,1627,30,19,2022-07-14,2022-07-16,,Shipped,Credit Card,Overnight,0,6
48478,1122,18,108,2022-01-02,2022-01-04,2022-01-16,Delivered,Debit Card,Overnight,20,4
48479,4027,12,297,2025-08-06,2025-08-08,2025-08-22,Delivered,Wire Transfer,Overnight,0,2
48480,3415,26,223,2022-08-21,2022-08-23,2022-09-03,Delivered,PayPal,Overnight,20,1
48481,714,19,135,2024-03-05,,,Processing,PayPal,Overnight,0,2
48482,1046,9,105,2025-07-02,2025-07-04,2025-07-07,Delivered,Wire Transfer,Overnight,10,6
48483,2966,25,24,2024-06-02,2024-06-05,2024-06-17,Delivered,Apple Pay,Standard,0,3
48484,3534,13,191,2024-11-09,2024-11-14,2024-11-15,Delivered,Apple Pay,Standard,25,7
48485,2416,1,209,2024-09-21,2024-09-23,2024-09-27,Delivered,Wire Transfer,Free Shipping,20,2
48486,991,29,79,2024-09-10,2024-09-14,2024-09-21,Delivered,PayPal,Free Shipping,0,7
48487,1511,46,185,2024-03-26,,,Pending,Wire Transfer,Pickup,0,8
48488,2036,6,247,2024-06-28,2024-06-30,,Returned,Gift Card,Express,0,6
48489,1976,31,52,2023-06-09,2023-06-12,2023-06-17,Delivered,Google Pay,Express,25,2
48490,4512,12,187,2024-10-19,2024-10-23,2024-11-03,Delivered,Wire Transfer,Standard,10,2
48491,3487,7,150,2025-11-27,2025-11-30,2025-12-06,Delivered,Credit Card,Express,0,6
48492,4327,4,192,2023-11-25,,,Pending,Debit Card,Standard,10,4
48493,4259,26,194,2022-05-09,2022-05-14,2022-05-16,Delivered,Debit Card,Free Shipping,25,1
48494,2394,28,158,2024-05-11,2024-05-16,2024-05-28,Delivered,Credit Card,Express,5,3
48495,4611,37,161,2025-11-18,,,Processing,Apple Pay,Express,5,1
48496,971,21,243,2024-11-16,2024-11-17,2024-11-25,Delivered,Debit Card,Express,0,1
48497,508,50,219,2023-03-01,2023-03-04,2023-03-05,Delivered,Google Pay,Pickup,10,9
48498,4256,24,18,2022-08-11,2022-08-12,2022-08-15,Delivered,Gift Card,Express,20,5
48499,4210,4,32,2023-12-01,2023-12-02,2023-12-06,Delivered,Apple Pay,Pickup,0,4
48500,3578,4,216,2023-09-15,2023-09-17,2023-09-25,Delivered,Gift Card,Standard,0,4
48501,269,17,205,2025-08-06,,,Processing,Wire Transfer,Overnight,10,9
48502,2995,31,104,2022-12-15,2022-12-16,2022-12-22,Delivered,Gift Card,Free Shipping,10,2
48503,3185,24,42,2025-04-21,2025-04-22,,Shipped,PayPal,Standard,5,5
48504,2321,39,15,2025-09-20,2025-09-27,2025-10-08,Delivered,Google Pay,Express,0,7
48505,806,13,247,2023-09-11,2023-09-12,,Returned,Wire Transfer,Pickup,5,7
48506,3100,13,185,2025-10-16,2025-10-22,2025-10-26,Delivered,Debit Card,Standard,10,7
48507,1598,21,121,2023-11-03,2023-11-07,2023-11-09,Delivered,Gift Card,Express,0,1
48508,4694,23,293,2025-01-06,2025-01-09,,Returned,Credit Card,Standard,5,5
48509,3094,39,92,2025-08-16,2025-08-19,2025-08-27,Delivered,Gift Card,Express,0,7
48510,2274,23,31,2024-12-09,2024-12-13,2024-12-14,Delivered,Wire Transfer,Express,0,5
48511,3668,22,104,2025-07-09,2025-07-13,,Shipped,Debit Card,Overnight,10,5
48512,3318,1,292,2024-11-06,2024-11-07,2024-11-17,Delivered,Gift Card,Free Shipping,20,2
48513,4449,48,118,2025-12-14,,,Processing,Debit Card,Free Shipping,0,4
48514,2678,34,235,2025-07-11,2025-07-14,2025-07-18,Delivered,Apple Pay,Free Shipping,5,8
48515,2040,6,153,2025-10-26,2025-10-31,2025-11-12,Delivered,Wire Transfer,Free Shipping,10,6
48516,327,19,70,2025-10-26,2025-10-27,2025-11-04,Delivered,Apple Pay,Pickup,30,2
48517,4257,23,103,2023-06-23,2023-06-30,2023-07-08,Delivered,PayPal,Overnight,15,5
48518,1038,11,238,2025-12-21,2025-12-28,2026-01-05,Delivered,Wire Transfer,Overnight,0,6
48519,217,41,9,2023-09-05,2023-09-10,2023-09-12,Delivered,Google Pay,Express,5,9
48520,4371,26,196,2025-12-25,2025-12-26,2026-01-03,Delivered,Gift Card,Overnight,15,1
48521,1917,44,289,2024-08-17,2024-08-24,2024-08-25,Delivered,PayPal,Pickup,0,9
48522,3882,45,22,2024-09-19,2024-09-22,2024-10-02,Delivered,Wire Transfer,Pickup,20,1
48523,3912,14,253,2025-11-08,2025-11-09,2025-11-13,Delivered,Credit Card,Free Shipping,20,1
48524,1754,46,183,2025-01-17,2025-01-20,2025-01-23,Delivered,Credit Card,Pickup,0,8
48525,3938,43,118,2025-09-05,2025-09-07,2025-09-08,Delivered,Apple Pay,Pickup,10,7
48526,4967,13,46,2023-09-03,2023-09-06,2023-09-08,Delivered,Gift Card,Pickup,0,7
48527,4561,33,287,2024-05-18,2024-05-22,2024-05-29,Delivered,Apple Pay,Overnight,10,1
48528,333,48,1,2024-03-09,2024-03-16,2024-03-28,Delivered,Wire Transfer,Express,10,4
48529,2775,18,212,2024-10-10,,,Pending,Gift Card,Free Shipping,10,4
48530,2733,20,190,2023-07-07,2023-07-10,2023-07-21,Delivered,Debit Card,Express,0,7
48531,1228,34,206,2024-11-19,2024-11-26,2024-12-03,Delivered,Gift Card,Standard,20,8
48532,2738,12,30,2024-09-04,2024-09-05,2024-09-16,Delivered,Credit Card,Standard,15,2
48533,891,49,220,2025-11-23,2025-11-30,2025-12-04,Delivered,Gift Card,Pickup,10,1
48534,1275,6,36,2025-06-01,,,Processing,Wire Transfer,Pickup,0,6
48535,2661,22,80,2022-02-04,2022-02-08,2022-02-21,Delivered,PayPal,Overnight,15,5
48536,4804,21,292,2025-08-05,2025-08-10,,Shipped,Gift Card,Express,0,1
48537,2228,33,104,2023-11-22,2023-11-26,2023-11-29,Delivered,PayPal,Free Shipping,0,1
48538,1410,34,278,2024-10-03,2024-10-07,2024-10-18,Delivered,Gift Card,Standard,20,8
48539,3357,26,165,2025-05-11,2025-05-12,2025-05-21,Delivered,Google Pay,Free Shipping,10,1
48540,1354,32,294,2023-12-01,2023-12-05,,Shipped,Debit Card,Overnight,15,4
48541,3105,23,170,2024-11-15,2024-11-20,2024-11-25,Delivered,Credit Card,Pickup,0,5
48542,4520,47,183,2023-12-06,2023-12-13,2023-12-27,Delivered,Google Pay,Express,25,2
48543,2565,38,35,2024-09-14,2024-09-18,,Returned,Google Pay,Overnight,5,2
48544,3190,33,127,2023-12-22,2023-12-27,2024-01-01,Delivered,Credit Card,Standard,20,1
48545,916,6,82,2025-11-23,2025-11-30,2025-12-11,Delivered,Google Pay,Overnight,5,6
48546,4808,5,232,2025-05-13,2025-05-17,,Shipped,Credit Card,Free Shipping,0,1
48547,4853,45,149,2024-05-04,2024-05-08,2024-05-14,Delivered,Gift Card,Free Shipping,0,1
48548,2321,39,117,2024-12-28,2024-12-29,2025-01-08,Delivered,Google Pay,Express,0,7
48549,3396,49,94,2023-04-02,2023-04-07,2023-04-11,Delivered,Gift Card,Standard,0,1
48550,2139,6,225,2025-12-01,,,Cancelled,Google Pay,Pickup,30,6
48551,3010,45,106,2025-09-17,2025-09-18,,Shipped,PayPal,Standard,0,1
48552,2069,47,260,2022-12-04,2022-12-06,2022-12-10,Delivered,PayPal,Pickup,15,2
48553,3797,45,165,2023-09-15,2023-09-16,2023-09-26,Delivered,Debit Card,Free Shipping,5,1
48554,1956,35,222,2022-12-13,2022-12-14,2022-12-26,Delivered,Credit Card,Free Shipping,10,8
48555,2791,41,88,2024-12-27,,,Cancelled,Apple Pay,Pickup,20,9
48556,2092,37,276,2024-06-11,2024-06-15,2024-06-19,Delivered,Debit Card,Overnight,20,1
48557,824,50,59,2025-04-14,2025-04-17,2025-04-24,Delivered,Wire Transfer,Pickup,25,9
48558,1007,34,17,2023-05-11,2023-05-14,,Shipped,Gift Card,Standard,15,8
48559,2681,25,85,2023-12-18,2023-12-22,2023-12-25,Delivered,Gift Card,Free Shipping,0,3
48560,2570,30,221,2023-11-08,2023-11-10,2023-11-12,Delivered,Gift Card,Free Shipping,0,6
48561,2810,8,106,2025-09-24,2025-09-27,2025-10-04,Delivered,Wire Transfer,Pickup,25,7
48562,4714,18,271,2025-07-04,2025-07-11,2025-07-15,Delivered,Wire Transfer,Express,0,4
48563,4306,29,236,2022-09-18,2022-09-24,2022-10-06,Delivered,Google Pay,Free Shipping,5,7
48564,1757,6,112,2023-10-09,2023-10-15,2023-10-28,Delivered,Credit Card,Standard,10,6
48565,4295,30,182,2024-10-09,2024-10-14,2024-10-16,Delivered,PayPal,Pickup,15,6
48566,2191,22,2,2025-04-10,2025-04-15,2025-04-25,Delivered,Google Pay,Standard,15,5
48567,1233,36,171,2025-05-07,2025-05-09,,Shipped,Apple Pay,Overnight,10,7
48568,1845,36,233,2024-02-18,2024-02-21,2024-02-24,Delivered,Gift Card,Express,15,7
48569,1707,8,178,2024-02-22,2024-02-24,2024-03-08,Delivered,Gift Card,Pickup,10,7
48570,4897,40,127,2025-04-21,2025-04-26,,Returned,Debit Card,Express,10,2
48571,4042,16,238,2025-10-01,2025-10-03,2025-10-10,Delivered,PayPal,Free Shipping,5,8
48572,3657,4,8,2025-11-13,2025-11-16,2025-11-20,Delivered,Credit Card,Overnight,0,4
48573,2675,37,90,2023-10-05,2023-10-08,2023-10-18,Delivered,Debit Card,Free Shipping,10,1
48574,1543,20,279,2022-10-06,2022-10-07,2022-10-18,Delivered,PayPal,Overnight,5,7
48575,4831,15,21,2024-05-12,2024-05-16,2024-05-26,Delivered,Apple Pay,Pickup,0,4
48576,4254,31,262,2025-08-01,2025-08-08,2025-08-11,Delivered,Google Pay,Pickup,5,2
48577,2799,43,210,2024-06-12,2024-06-16,2024-06-29,Delivered,PayPal,Free Shipping,0,7
48578,2679,27,85,2025-05-12,2025-05-15,2025-05-17,Delivered,Apple Pay,Free Shipping,0,2
48579,3873,9,142,2023-01-13,,,Pending,Debit Card,Overnight,0,6
48580,1939,15,8,2024-07-17,2024-07-23,2024-07-28,Delivered,PayPal,Overnight,0,4
48581,737,45,9,2025-11-21,2025-11-27,2025-12-05,Delivered,Google Pay,Overnight,15,1
48582,3872,31,121,2024-08-03,2024-08-05,,Returned,Credit Card,Pickup,0,2
48583,2760,48,179,2023-03-21,,,Cancelled,Apple Pay,Free Shipping,15,4
48584,3336,10,224,2024-10-12,2024-10-17,2024-10-18,Delivered,Google Pay,Overnight,5,5
48585,462,30,131,2022-11-03,2022-11-07,2022-11-20,Delivered,PayPal,Standard,15,6
48586,2316,46,75,2024-09-13,2024-09-18,2024-09-26,Delivered,PayPal,Pickup,10,8
48587,1716,14,134,2025-07-26,,,Processing,Debit Card,Overnight,0,1
48588,1404,43,47,2024-10-16,2024-10-17,,Returned,Google Pay,Standard,0,7
48589,1780,19,186,2025-05-13,,,Pending,Apple Pay,Standard,5,2
48590,3867,35,42,2024-03-07,,,Processing,Credit Card,Pickup,20,8
48591,4195,5,223,2025-10-06,2025-10-11,2025-10-24,Delivered,Wire Transfer,Overnight,10,1
48592,1393,15,143,2022-04-11,2022-04-12,2022-04-17,Delivered,Gift Card,Express,0,4
48593,3229,42,39,2022-05-22,2022-05-29,2022-06-11,Delivered,Google Pay,Standard,0,8
48594,3952,39,159,2025-09-04,2025-09-07,,Returned,Google Pay,Pickup,0,7
48595,4781,32,207,2024-11-17,2024-11-20,2024-12-01,Delivered,PayPal,Pickup,0,4
48596,3001,24,202,2025-04-11,2025-04-18,2025-04-29,Delivered,Debit Card,Pickup,10,5
48597,2343,18,230,2022-03-07,2022-03-12,,Shipped,Gift Card,Standard,10,4
48598,958,14,4,2024-09-16,2024-09-23,2024-10-04,Delivered,Debit Card,Express,0,1
48599,4225,26,114,2024-11-07,2024-11-08,,Returned,PayPal,Overnight,0,1
48600,4984,18,240,2023-12-10,,,Processing,Credit Card,Pickup,0,4
48601,2998,41,295,2025-05-17,2025-05-18,2025-05-31,Delivered,Apple Pay,Free Shipping,5,9
48602,2052,47,221,2023-09-03,2023-09-05,2023-09-16,Delivered,Apple Pay,Free Shipping,0,2
48603,3262,50,33,2025-09-25,2025-10-01,2025-10-04,Delivered,Gift Card,Standard,20,9
48604,1515,40,183,2025-08-21,,,Processing,Wire Transfer,Overnight,0,2
48605,4684,8,150,2023-11-16,2023-11-18,2023-12-01,Delivered,Debit Card,Express,0,7
48606,2671,14,260,2024-01-18,2024-01-22,,Returned,Credit Card,Standard,5,1
48607,2942,49,248,2023-12-03,2023-12-04,2023-12-07,Delivered,PayPal,Free Shipping,0,1
48608,552,10,190,2025-09-21,2025-09-24,,Shipped,Apple Pay,Overnight,15,5
48609,1430,1,233,2022-10-03,2022-10-04,2022-10-14,Delivered,Google Pay,Pickup,0,2
48610,1007,28,92,2025-04-26,2025-05-01,2025-05-05,Delivered,Gift Card,Express,10,3
48611,499,28,239,2022-07-11,,,Cancelled,Debit Card,Express,20,3
48612,254,13,109,2024-05-07,2024-05-10,2024-05-22,Delivered,Gift Card,Pickup,10,7
48613,4869,22,299,2024-01-26,2024-01-28,,Shipped,Debit Card,Free Shipping,0,5
48614,3612,37,216,2022-11-13,2022-11-16,,Shipped,Credit Card,Pickup,0,1
48615,255,11,291,2023-07-02,2023-07-08,2023-07-20,Delivered,PayPal,Express,10,6
48616,1662,1,243,2024-03-14,2024-03-17,2024-03-20,Delivered,Debit Card,Standard,0,2
48617,2894,33,270,2023-09-04,2023-09-09,,Shipped,Credit Card,Free Shipping,10,1
48618,2622,33,103,2022-05-08,2022-05-11,2022-05-12,Delivered,Gift Card,Standard,10,1
48619,3272,20,106,2024-11-04,,,Processing,Gift Card,Express,5,7
48620,2390,36,149,2024-11-13,2024-11-18,2024-12-01,Delivered,Wire Transfer,Express,15,7
48621,127,7,49,2023-11-03,2023-11-05,2023-11-10,Delivered,PayPal,Free Shipping,10,6
48622,2302,45,93,2025-04-17,2025-04-22,2025-04-27,Delivered,Gift Card,Free Shipping,25,1
48623,1436,5,249,2024-11-10,2024-11-14,,Shipped,Debit Card,Standard,15,1
48624,3129,30,137,2025-12-16,,,Pending,Google Pay,Standard,5,6
48625,4858,32,113,2024-09-19,2024-09-21,2024-09-29,Delivered,Apple Pay,Standard,15,4
48626,2765,43,174,2022-09-21,2022-09-26,2022-09-28,Delivered,Debit Card,Express,20,7
48627,3253,37,194,2024-11-14,,,Cancelled,Wire Transfer,Express,5,1
48628,4733,4,59,2024-03-13,2024-03-18,2024-03-28,Delivered,Debit Card,Standard,10,4
48629,4577,31,9,2024-07-27,2024-08-03,2024-08-07,Delivered,Google Pay,Standard,0,2
48630,962,35,190,2023-11-12,2023-11-16,,Returned,Wire Transfer,Express,15,8
48631,1155,20,180,2023-11-19,,,Cancelled,Apple Pay,Overnight,20,7
48632,2272,28,227,2024-10-01,2024-10-04,2024-10-06,Delivered,Credit Card,Pickup,0,3
48633,2089,47,170,2024-01-09,2024-01-15,2024-01-24,Delivered,Gift Card,Standard,10,2
48634,2824,8,98,2023-03-16,,,Cancelled,Wire Transfer,Overnight,0,7
48635,1461,31,223,2022-04-16,,,Pending,Gift Card,Express,5,2
48636,3349,7,182,2024-10-17,2024-10-22,,Shipped,Gift Card,Express,5,6
48637,4526,4,220,2022-12-19,2022-12-21,2022-12-30,Delivered,Google Pay,Express,15,4
48638,1120,23,87,2023-10-12,2023-10-18,2023-11-01,Delivered,Wire Transfer,Pickup,5,5
48639,1236,44,227,2024-10-17,2024-10-21,,Shipped,Gift Card,Express,5,9
48640,3302,45,53,2025-10-01,,,Cancelled,Debit Card,Overnight,10,1
48641,647,12,145,2024-01-05,2024-01-12,2024-01-15,Delivered,Gift Card,Overnight,5,2
48642,4238,48,58,2025-07-17,2025-07-20,2025-07-21,Delivered,Debit Card,Standard,0,4
48643,1037,25,33,2025-06-24,2025-06-25,2025-07-09,Delivered,Debit Card,Express,5,3
48644,2603,18,225,2024-11-09,2024-11-10,2024-11-19,Delivered,Debit Card,Free Shipping,10,4
48645,271,47,56,2025-06-25,,,Pending,Apple Pay,Standard,5,2
48646,2820,21,266,2024-03-10,2024-03-16,2024-03-25,Delivered,Gift Card,Pickup,10,1
48647,2526,46,5,2025-06-12,2025-06-18,2025-06-25,Delivered,Apple Pay,Standard,5,8
48648,2074,12,152,2024-12-09,2024-12-13,2024-12-22,Delivered,Google Pay,Overnight,10,2
48649,3740,45,208,2025-09-05,2025-09-09,2025-09-12,Delivered,Credit Card,Pickup,0,1
48650,3848,15,113,2025-11-27,,,Processing,Wire Transfer,Free Shipping,15,4
48651,523,26,95,2024-10-09,2024-10-15,2024-10-25,Delivered,Google Pay,Standard,0,1
48652,2041,43,291,2024-11-02,2024-11-06,,Shipped,Google Pay,Pickup,15,7
48653,3125,19,214,2023-11-17,2023-11-22,2023-12-03,Delivered,Credit Card,Express,0,2
48654,448,50,258,2024-10-01,2024-10-03,2024-10-14,Delivered,Wire Transfer,Standard,0,9
48655,1325,15,248,2024-02-11,,,Pending,Credit Card,Overnight,30,4
48656,3334,45,5,2023-08-09,2023-08-11,2023-08-16,Delivered,Wire Transfer,Pickup,0,1
48657,2987,11,132,2024-01-26,2024-01-27,2024-02-01,Delivered,Credit Card,Express,5,6
48658,2829,10,153,2022-12-15,2022-12-20,2022-12-23,Delivered,Credit Card,Pickup,0,5
48659,4514,29,169,2023-12-12,2023-12-14,2023-12-26,Delivered,Google Pay,Pickup,0,7
48660,2829,19,145,2025-10-01,2025-10-03,2025-10-12,Delivered,PayPal,Pickup,0,2
48661,747,16,232,2022-05-13,2022-05-14,2022-05-21,Delivered,Google Pay,Free Shipping,0,8
48662,4590,1,37,2025-11-17,2025-11-22,2025-12-02,Delivered,Wire Transfer,Pickup,0,2
48663,2466,48,151,2025-04-23,2025-04-28,2025-05-05,Delivered,PayPal,Overnight,5,4
48664,3754,50,134,2022-12-01,,,Processing,Wire Transfer,Pickup,5,9
48665,3855,1,137,2023-12-27,,,Pending,Apple Pay,Standard,0,2
48666,1371,47,62,2025-12-07,,,Processing,Gift Card,Express,20,2
48667,4944,19,136,2025-09-15,2025-09-16,2025-09-19,Delivered,PayPal,Express,25,2
48668,128,23,35,2022-11-19,2022-11-22,,Returned,Credit Card,Overnight,0,5
48669,4600,31,295,2024-06-06,2024-06-13,2024-06-20,Delivered,Google Pay,Standard,15,2
48670,232,10,141,2024-12-05,2024-12-07,2024-12-20,Delivered,Debit Card,Pickup,10,5
48671,3113,30,154,2025-05-04,2025-05-05,2025-05-07,Delivered,PayPal,Overnight,15,6
48672,1639,35,208,2025-06-26,2025-07-03,2025-07-15,Delivered,Gift Card,Express,10,8
48673,426,26,5,2025-02-16,2025-02-18,2025-02-28,Delivered,Google Pay,Express,0,1
48674,121,42,241,2024-11-23,,,Processing,Google Pay,Overnight,10,8
48675,838,32,159,2023-09-15,2023-09-20,,Shipped,Debit Card,Express,15,4
48676,1121,27,86,2023-11-21,2023-11-27,2023-12-05,Delivered,Apple Pay,Standard,15,2
48677,2016,34,234,2024-11-11,2024-11-15,,Returned,Google Pay,Express,30,8
48678,610,24,146,2022-07-15,2022-07-20,,Shipped,Apple Pay,Free Shipping,0,5
48679,1916,21,21,2022-08-24,2022-08-29,2022-08-31,Delivered,Credit Card,Express,0,1
48680,4381,5,103,2023-11-09,,,Processing,PayPal,Free Shipping,10,1
48681,55,36,243,2025-05-22,2025-05-23,2025-05-26,Delivered,Credit Card,Free Shipping,15,7
48682,4463,1,63,2025-09-01,2025-09-07,2025-09-12,Delivered,Credit Card,Express,30,2
48683,4981,28,227,2025-11-01,2025-11-05,2025-11-13,Delivered,Debit Card,Free Shipping,0,3
48684,426,21,211,2022-09-12,2022-09-17,2022-09-22,Delivered,Wire Transfer,Express,0,1
48685,3324,5,34,2024-03-25,2024-03-31,2024-04-06,Delivered,Google Pay,Overnight,5,1
48686,2128,17,79,2023-09-10,2023-09-13,2023-09-27,Delivered,Debit Card,Pickup,10,9
48687,3607,45,61,2024-01-27,,,Processing,Wire Transfer,Express,5,1
48688,3345,33,29,2023-06-08,2023-06-12,2023-06-23,Delivered,PayPal,Free Shipping,10,1
48689,2843,8,145,2024-05-23,2024-05-25,2024-06-07,Delivered,Google Pay,Pickup,0,7
48690,175,18,160,2022-10-01,2022-10-02,2022-10-07,Delivered,Gift Card,Standard,0,4
48691,2079,4,58,2022-10-21,,,Processing,Wire Transfer,Pickup,20,4
48692,1743,10,248,2025-09-07,2025-09-08,2025-09-11,Delivered,Google Pay,Pickup,10,5
48693,70,31,9,2025-02-18,2025-02-19,2025-02-27,Delivered,Google Pay,Standard,0,2
48694,3813,22,28,2024-06-22,2024-06-24,,Shipped,Debit Card,Express,10,5
48695,4174,45,41,2023-11-03,2023-11-05,2023-11-06,Delivered,Wire Transfer,Free Shipping,10,1
48696,2896,50,126,2023-08-05,2023-08-07,2023-08-12,Delivered,Gift Card,Pickup,30,9
48697,3650,36,103,2025-07-02,2025-07-09,2025-07-19,Delivered,Google Pay,Pickup,0,7
48698,4079,40,283,2024-04-08,2024-04-11,2024-04-16,Delivered,Apple Pay,Pickup,15,2
48699,1423,30,149,2025-07-10,2025-07-16,2025-07-25,Delivered,Google Pay,Overnight,5,6
48700,4478,43,127,2022-06-13,2022-06-15,2022-06-17,Delivered,Google Pay,Overnight,30,7
48701,4906,17,90,2025-10-13,,,Cancelled,Credit Card,Standard,0,9
48702,223,48,98,2022-09-22,,,Cancelled,Credit Card,Free Shipping,5,4
48703,4680,15,127,2024-09-11,2024-09-12,2024-09-14,Delivered,Debit Card,Standard,0,4
48704,2454,7,234,2025-06-02,2025-06-05,2025-06-10,Delivered,Debit Card,Free Shipping,20,6
48705,4376,20,186,2025-04-11,2025-04-17,2025-04-18,Delivered,Wire Transfer,Express,0,7
48706,1848,41,209,2024-11-27,2024-11-29,2024-12-06,Delivered,Apple Pay,Express,5,9
48707,2682,38,265,2025-04-06,,,Pending,Debit Card,Overnight,5,2
48708,3048,46,46,2025-04-27,2025-04-29,,Returned,Debit Card,Free Shipping,0,8
48709,2488,7,38,2023-09-26,2023-09-29,2023-10-06,Delivered,PayPal,Express,15,6
48710,2521,37,70,2023-03-14,2023-03-17,2023-03-27,Delivered,Apple Pay,Free Shipping,20,1
48711,2057,48,134,2023-07-25,2023-07-31,2023-08-06,Delivered,PayPal,Free Shipping,0,4
48712,65,46,29,2024-10-09,2024-10-13,2024-10-23,Delivered,Credit Card,Standard,0,8
48713,2523,11,41,2024-04-02,2024-04-03,,Shipped,Debit Card,Free Shipping,10,6
48714,51,29,165,2025-11-02,2025-11-04,2025-11-09,Delivered,PayPal,Pickup,5,7
48715,717,18,248,2022-11-12,2022-11-16,2022-11-17,Delivered,Google Pay,Overnight,10,4
