ticket_id,customer_id,category,priority,status,created_date,resolved_date,days_to_resolve,satisfaction_score,agent_id
6419,4977,Product Defect,Medium,Resolved,3/5/2026,3/10/2026,5,3,279
6420,2928,Technical Support,Low,Escalated,1/6/2026,1/18/2026,12,3,58
6421,2537,Account Issue,Low,Escalated,8/26/2024,9/25/2024,30,3,253
6422,595,General Inquiry,Medium,In Progress,10/11/2025,11/7/2025,27,5,190
6423,613,Technical Support,Low,Resolved,3/13/2026,,,,272
6424,1474,Product Defect,Medium,Closed,1/12/2026,1/28/2026,16,3,300
6425,127,Return Request,Low,Open,7/16/2025,7/18/2025,2,2,27
6426,2009,Technical Support,High,Resolved,10/16/2025,11/8/2025,23,3,73
6427,1485,Return Request,High,Escalated,7/29/2025,8/23/2025,25,5,243
6428,4850,Account Issue,Medium,Closed,1/15/2026,2/11/2026,27,2,161
6429,385,Technical Support,Low,Resolved,3/24/2025,3/28/2025,4,5,75
6430,4398,Return Request,High,Open,11/15/2025,12/2/2025,17,5,166
6431,1845,Account Issue,Medium,Closed,9/4/2025,9/16/2025,12,1,213
6432,49,Return Request,High,In Progress,5/29/2026,6/25/2026,27,3,153
6433,4715,Product Defect,High,In Progress,6/11/2024,6/28/2024,17,1,100
6434,4440,General Inquiry,Medium,In Progress,5/22/2026,,,,45
6435,1505,Technical Support,Medium,Open,2/1/2025,2/23/2025,22,1,4
6436,4166,Technical Support,Medium,Escalated,7/24/2024,8/22/2024,29,5,17
6437,2567,Shipping,Medium,Closed,10/6/2024,,,,85
6438,916,Return Request,Low,Open,10/31/2025,11/21/2025,21,4,163
6439,1925,Account Issue,High,Closed,10/14/2025,11/6/2025,23,5,272
6440,839,Shipping,Medium,Escalated,12/12/2025,1/3/2026,22,3,269
6441,2020,Return Request,Low,In Progress,8/26/2025,9/24/2025,29,3,35
6442,4417,Return Request,Low,Resolved,2/6/2025,2/6/2025,0,5,81
6443,541,Account Issue,High,Resolved,3/14/2026,3/27/2026,13,3,147
6444,3861,Billing,Low,Closed,11/8/2025,12/2/2025,24,5,98
6445,2775,General Inquiry,Low,Closed,12/29/2025,1/20/2026,22,1,144
6446,3422,Account Issue,Low,In Progress,1/16/2026,2/12/2026,27,4,207
6447,3536,Account Issue,Medium,Closed,6/15/2025,6/17/2025,2,4,52
6448,222,Account Issue,Medium,Open,5/26/2025,6/5/2025,10,5,4
6449,3686,Technical Support,High,Closed,7/19/2024,7/31/2024,12,2,221
6450,1245,Billing,Low,Closed,8/8/2025,8/12/2025,4,1,288
6451,3513,Account Issue,Medium,Open,6/2/2025,6/14/2025,12,5,38
6452,205,Return Request,High,In Progress,1/19/2025,2/4/2025,16,3,219
6453,4183,General Inquiry,Medium,Open,6/9/2025,6/22/2025,13,3,258
6454,4658,Shipping,Medium,Open,1/27/2025,2/19/2025,23,5,239
6455,2994,Return Request,High,In Progress,2/12/2025,3/6/2025,22,2,34
6456,3363,Product Defect,Low,Resolved,6/14/2024,6/18/2024,4,3,9
6457,1020,Product Defect,Medium,Closed,12/10/2025,1/8/2026,29,4,105
6458,77,Billing,Low,Resolved,8/26/2024,9/18/2024,23,2,102
6459,2452,Technical Support,Medium,In Progress,7/11/2024,7/24/2024,13,1,245
6460,4834,General Inquiry,Low,Open,6/7/2026,,,,97
6461,3888,Technical Support,High,Open,9/23/2025,10/10/2025,17,4,266
6462,2832,General Inquiry,Critical,Open,2/3/2025,2/22/2025,19,4,177
6463,3037,Billing,Critical,Open,8/3/2025,8/15/2025,12,5,83
6464,1769,Shipping,High,Resolved,1/7/2025,,,,7
6465,3500,Technical Support,Medium,Closed,8/29/2025,8/31/2025,2,1,22
6466,554,Technical Support,High,In Progress,3/1/2026,3/19/2026,18,1,228
6467,1988,Shipping,Medium,Escalated,3/15/2025,,,,74
6468,4614,Shipping,Medium,Closed,6/22/2025,,,,23
6469,4892,General Inquiry,Medium,Closed,5/28/2026,6/25/2026,28,3,292
6470,2300,Return Request,Low,Escalated,4/28/2025,5/19/2025,21,1,212
6471,3052,Account Issue,Low,Resolved,3/31/2025,4/9/2025,9,5,133
6472,965,Technical Support,Medium,Open,2/28/2025,3/11/2025,11,3,20
6473,2239,Shipping,Medium,Resolved,2/15/2025,3/3/2025,16,3,160
6474,467,General Inquiry,Low,Closed,5/6/2026,5/18/2026,12,3,214
6475,1424,General Inquiry,Low,Closed,8/19/2024,9/16/2024,28,5,214
6476,1216,Product Defect,High,Escalated,6/15/2025,6/23/2025,8,1,233
6477,2425,Shipping,Medium,Escalated,7/1/2024,,,,200
6478,4205,Return Request,Medium,In Progress,5/7/2025,5/11/2025,4,2,102
6479,4815,Product Defect,Low,Resolved,8/19/2025,9/11/2025,23,5,289
6480,2140,Technical Support,High,Resolved,3/11/2025,3/13/2025,2,4,298
6481,669,Account Issue,Medium,Resolved,8/19/2024,8/20/2024,1,4,177
6482,637,Shipping,Low,Escalated,5/23/2026,6/12/2026,20,5,298
6483,4297,Return Request,Low,In Progress,10/24/2025,11/14/2025,21,4,138
6484,2617,Account Issue,Medium,In Progress,10/17/2025,10/20/2025,3,4,9
6485,2834,Shipping,High,Open,12/5/2025,,,,204
6486,3908,Shipping,Medium,Open,8/23/2025,8/29/2025,6,5,142
6487,1814,Product Defect,Low,In Progress,6/23/2025,7/23/2025,30,5,43
6488,2415,Product Defect,Medium,Open,5/9/2026,5/31/2026,22,3,193
6489,3784,General Inquiry,Medium,Closed,12/2/2025,12/25/2025,23,1,223
6490,3742,Return Request,Medium,Resolved,1/6/2025,,,,165
6491,3698,Return Request,High,Resolved,5/13/2026,5/27/2026,14,2,181
6492,1669,Shipping,Low,Closed,9/23/2024,10/11/2024,18,4,220
6493,3448,Technical Support,Low,In Progress,10/21/2025,11/18/2025,28,2,67
6494,3212,Technical Support,Low,Open,2/22/2025,3/15/2025,21,3,209
6495,279,Product Defect,Medium,Escalated,1/29/2026,1/30/2026,1,3,262
6496,1796,Product Defect,Low,Resolved,10/3/2025,10/25/2025,22,5,76
6497,4136,General Inquiry,Medium,Resolved,2/15/2025,3/1/2025,14,4,9
6498,2234,Shipping,High,Closed,1/28/2025,,,,261
6499,319,Shipping,Medium,Escalated,7/4/2025,7/13/2025,9,1,95
6500,1696,Return Request,Low,Closed,1/1/2025,1/10/2025,9,5,182
6501,1656,Shipping,Critical,Resolved,6/23/2024,7/6/2024,13,2,273
6502,3229,Shipping,Low,Closed,4/9/2026,,,,12
6503,2851,Technical Support,Medium,Open,1/6/2026,,,,291
6504,2223,Account Issue,Medium,Closed,3/23/2026,4/14/2026,22,4,81
6505,3298,Technical Support,High,Closed,11/13/2025,11/23/2025,10,4,64
6506,190,Return Request,High,Open,9/20/2025,,,,202
6507,771,Billing,Low,Resolved,12/3/2024,,,,1
6508,981,Return Request,Low,Escalated,6/3/2026,6/25/2026,22,5,37
6509,2804,Technical Support,High,Escalated,5/1/2025,5/14/2025,13,5,7
6510,732,Shipping,Medium,In Progress,11/19/2024,,,,275
6511,4702,Billing,Critical,Escalated,6/25/2025,7/1/2025,6,5,69
6512,3637,Billing,Medium,Closed,3/16/2025,3/29/2025,13,1,272
6513,1687,Return Request,Medium,Resolved,9/20/2024,9/22/2024,2,2,275
6514,4490,Product Defect,Low,In Progress,8/26/2024,9/11/2024,16,5,161
6515,3183,General Inquiry,Medium,In Progress,2/10/2025,3/5/2025,23,3,255
6516,1430,Return Request,Medium,Closed,4/6/2025,4/17/2025,11,1,85
6517,2789,Return Request,Medium,Closed,8/22/2025,9/13/2025,22,5,206
6518,1641,General Inquiry,Medium,Closed,1/15/2026,1/31/2026,16,4,36
6519,1520,Product Defect,Medium,Escalated,11/4/2024,11/26/2024,22,3,76
6520,3425,Product Defect,Medium,Escalated,12/16/2024,12/23/2024,7,3,162
6521,3307,Account Issue,Medium,Resolved,12/23/2025,,,,39
6522,4071,Return Request,Low,Open,12/28/2024,12/30/2024,2,5,96
6523,4028,Shipping,Medium,In Progress,6/20/2024,7/7/2024,17,1,247
6524,2802,Billing,Low,Closed,12/10/2025,12/16/2025,6,5,150
6525,683,Product Defect,High,In Progress,2/9/2026,3/1/2026,20,3,115
6526,1353,Billing,Medium,In Progress,10/12/2025,,,,165
6527,1991,Product Defect,Low,Resolved,5/16/2026,6/2/2026,17,4,140
6528,4981,Return Request,Low,In Progress,6/17/2024,7/16/2024,29,3,123
6529,2172,Return Request,High,Closed,9/23/2024,10/4/2024,11,2,166
6530,4730,Account Issue,High,Resolved,9/14/2024,10/1/2024,17,1,212
6531,1520,General Inquiry,Medium,In Progress,9/24/2024,10/1/2024,7,5,117
6532,3377,Billing,Low,Closed,1/15/2025,1/17/2025,2,5,106
6533,2336,Return Request,Medium,Resolved,6/4/2026,6/14/2026,10,4,231
6534,3961,Billing,Low,Closed,11/29/2024,11/30/2024,1,1,293
6535,2472,Account Issue,High,Closed,6/26/2024,7/10/2024,14,4,237
6536,1971,Billing,Low,Closed,4/8/2026,,,,29
6537,2719,Billing,Critical,Closed,4/4/2025,,,,179
6538,46,Billing,High,Resolved,11/27/2025,12/10/2025,13,1,178
6539,2296,Product Defect,High,Resolved,12/18/2025,12/30/2025,12,3,133
6540,4010,General Inquiry,High,Open,3/6/2026,3/26/2026,20,4,147
6541,3412,Billing,High,Open,4/2/2025,5/1/2025,29,4,280
6542,1777,Return Request,Low,Escalated,5/17/2026,5/21/2026,4,1,2
6543,4213,Billing,Medium,Open,3/4/2026,,,,250
6544,1407,Shipping,Medium,Closed,9/23/2024,10/21/2024,28,3,252
6545,4111,Shipping,Medium,Escalated,7/16/2025,7/22/2025,6,3,247
6546,816,Product Defect,High,Closed,12/29/2025,,,,45
6547,210,Product Defect,Critical,Escalated,5/27/2026,5/28/2026,1,5,174
6548,904,Technical Support,Low,Resolved,6/16/2024,6/23/2024,7,2,13
6549,2473,Product Defect,Medium,Open,5/15/2025,5/23/2025,8,3,290
6550,2162,Account Issue,Medium,Escalated,10/21/2024,,,,139
6551,1889,Shipping,Critical,In Progress,10/9/2025,10/30/2025,21,2,249
6552,2409,Product Defect,Low,Open,6/21/2024,,,,158
6553,1441,Account Issue,Medium,In Progress,7/15/2025,8/12/2025,28,4,185
6554,1621,Billing,Medium,Open,3/15/2025,4/7/2025,23,5,163
6555,2467,Account Issue,High,In Progress,10/17/2025,10/25/2025,8,3,184
6556,4032,Billing,Medium,Escalated,8/5/2024,,,,151
6557,2228,Billing,Medium,Open,1/2/2026,1/17/2026,15,4,258
6558,4480,General Inquiry,Medium,In Progress,10/21/2025,10/30/2025,9,1,233
6559,1901,Return Request,Low,Escalated,11/27/2025,12/21/2025,24,2,108
6560,626,Shipping,Low,Open,9/26/2025,10/26/2025,30,3,233
6561,334,Account Issue,High,Open,7/18/2025,,,,286
6562,3573,Account Issue,Low,In Progress,5/16/2025,,,,150
6563,944,Return Request,Low,Escalated,11/10/2025,11/18/2025,8,5,140
6564,1686,Account Issue,Low,Resolved,4/29/2026,5/2/2026,3,4,254
6565,43,Return Request,Medium,Escalated,5/12/2026,,,,198
6566,1811,Shipping,Low,Resolved,1/22/2025,1/26/2025,4,5,142
6567,2383,Return Request,Medium,Open,8/29/2024,9/15/2024,17,1,180
6568,3459,Return Request,Medium,Escalated,10/15/2024,11/6/2024,22,1,51
6569,2902,Billing,Low,Closed,8/15/2024,9/1/2024,17,4,84
6570,1289,Technical Support,Low,Closed,2/20/2025,3/15/2025,23,1,180
6571,3690,Return Request,High,Escalated,10/22/2024,11/13/2024,22,1,197
6572,2983,Product Defect,High,Resolved,8/5/2024,,,,250
6573,4064,Account Issue,Medium,Resolved,3/20/2025,3/20/2025,0,3,129
6574,1771,Technical Support,Low,Closed,2/2/2026,2/17/2026,15,2,77
6575,800,Technical Support,Low,Escalated,6/30/2025,7/6/2025,6,1,265
6576,50,General Inquiry,Medium,Escalated,4/8/2025,,,,100
6577,785,Billing,High,Closed,10/1/2024,10/17/2024,16,5,46
6578,873,Return Request,Low,Closed,8/17/2025,8/21/2025,4,2,109
6579,4932,General Inquiry,Low,Resolved,4/22/2026,5/3/2026,11,5,268
6580,4364,Technical Support,Medium,Escalated,6/20/2024,7/11/2024,21,1,213
6581,1540,Account Issue,Critical,Closed,7/25/2024,8/14/2024,20,3,155
6582,3739,Billing,High,Resolved,9/23/2024,10/15/2024,22,4,218
6583,20,Shipping,Medium,Resolved,5/11/2026,5/26/2026,15,3,90
6584,2036,General Inquiry,Medium,Escalated,4/22/2026,4/27/2026,5,1,238
6585,2377,General Inquiry,Low,Escalated,4/29/2026,5/11/2026,12,2,150
6586,257,Account Issue,High,Resolved,9/15/2025,10/6/2025,21,4,29
6587,203,Billing,Low,Resolved,3/9/2026,,,,225
6588,575,Shipping,Medium,Closed,8/17/2025,8/29/2025,12,2,209
6589,1255,Return Request,Low,Closed,12/23/2024,1/16/2025,24,1,66
6590,1885,Billing,High,Closed,8/11/2025,8/31/2025,20,5,76
6591,2318,Technical Support,Medium,In Progress,3/17/2026,,,,58
6592,4267,Product Defect,Medium,Closed,2/5/2025,3/4/2025,27,4,208
6593,3115,General Inquiry,Low,Closed,8/30/2024,9/14/2024,15,4,185
6594,2866,Shipping,Medium,Open,5/7/2026,5/17/2026,10,1,57
6595,1591,Account Issue,Low,Open,11/29/2024,,,,93
6596,650,Account Issue,High,In Progress,3/18/2025,3/25/2025,7,4,286
6597,2140,Billing,Medium,Escalated,12/16/2024,1/7/2025,22,3,286
6598,1267,Billing,Medium,Closed,8/4/2025,,,,152
6599,3880,Return Request,Low,In Progress,12/2/2024,12/21/2024,19,1,241
6600,2815,Shipping,Medium,In Progress,12/28/2025,,,,137
6601,4346,Shipping,Critical,Resolved,1/6/2025,1/7/2025,1,1,216
6602,2180,General Inquiry,Low,Escalated,6/17/2024,7/8/2024,21,5,136
6603,1125,General Inquiry,Low,In Progress,8/21/2025,9/7/2025,17,4,50
6604,3103,Return Request,Low,Open,3/12/2025,4/4/2025,23,3,158
6605,4744,Billing,High,Closed,12/12/2024,12/20/2024,8,3,42
6606,3596,Technical Support,Low,Resolved,11/13/2025,12/11/2025,28,1,35
6607,3598,Return Request,Low,Resolved,3/29/2025,4/3/2025,5,4,260
6608,4724,General Inquiry,Medium,Closed,12/1/2025,,,,226
6609,591,Account Issue,High,Closed,4/11/2025,4/30/2025,19,5,204
6610,4191,Technical Support,Low,Resolved,4/1/2025,4/9/2025,8,1,252
6611,2900,Product Defect,High,Open,4/20/2025,4/27/2025,7,4,79
6612,3436,Shipping,High,Open,1/7/2025,,,,286
6613,1250,Account Issue,Medium,Resolved,3/4/2025,3/31/2025,27,3,170
6614,1804,Shipping,Low,In Progress,7/23/2025,8/11/2025,19,3,243
6615,317,Account Issue,Critical,Open,10/13/2025,10/31/2025,18,3,65
6616,2355,General Inquiry,Medium,Closed,5/25/2026,,,,19
6617,1175,Billing,High,Open,4/27/2025,5/15/2025,18,5,265
6618,229,General Inquiry,Medium,Resolved,12/14/2024,12/25/2024,11,4,268
6619,861,Billing,Medium,In Progress,4/17/2026,,,,128
6620,330,Technical Support,Medium,In Progress,9/30/2024,10/17/2024,17,2,13
6621,430,Shipping,Low,Escalated,5/1/2025,5/26/2025,25,1,16
6622,4291,Product Defect,Low,Resolved,6/22/2025,7/7/2025,15,3,106
6623,1159,Billing,High,In Progress,7/27/2024,8/18/2024,22,4,195
6624,3623,Billing,High,Escalated,3/22/2026,4/16/2026,25,3,146
6625,1444,General Inquiry,Low,Escalated,8/27/2025,,,,169
6626,1513,Account Issue,Medium,In Progress,12/2/2025,,,,45
6627,383,Shipping,High,Closed,3/5/2025,3/26/2025,21,1,75
6628,223,General Inquiry,High,Escalated,7/1/2024,7/21/2024,20,3,142
6629,1659,Technical Support,Low,Open,9/20/2025,10/4/2025,14,3,40
6630,973,Account Issue,High,Escalated,1/15/2026,1/17/2026,2,5,23
6631,2194,Billing,Medium,Open,3/15/2025,,,,121
6632,2466,Technical Support,Medium,In Progress,12/3/2025,12/14/2025,11,2,66
6633,3379,Product Defect,Low,Closed,1/7/2026,1/18/2026,11,2,59
6634,3794,Account Issue,Low,Resolved,9/13/2025,9/15/2025,2,3,160
6635,3665,Product Defect,Low,Resolved,3/9/2025,3/14/2025,5,5,29
6636,649,Technical Support,Low,Closed,4/20/2025,5/2/2025,12,4,263
6637,3815,Account Issue,Critical,In Progress,5/1/2025,5/11/2025,10,3,103
6638,1036,Account Issue,High,Resolved,9/25/2024,10/21/2024,26,1,265
6639,1126,General Inquiry,Medium,Resolved,2/19/2026,3/12/2026,21,4,177
6640,2116,Product Defect,Medium,Escalated,9/15/2024,9/26/2024,11,5,279
6641,1295,Shipping,Medium,Closed,10/14/2024,,,,252
6642,2672,Technical Support,Low,In Progress,10/18/2025,,,,161
6643,209,Account Issue,High,In Progress,12/17/2024,1/5/2025,19,5,193
6644,1349,Shipping,High,Resolved,4/24/2026,,,,160
6645,547,Shipping,High,Closed,3/13/2026,3/16/2026,3,1,40
6646,2674,Account Issue,Low,Escalated,3/24/2026,4/5/2026,12,4,162
6647,4004,Account Issue,Low,Escalated,11/10/2024,12/8/2024,28,3,73
6648,3463,General Inquiry,Critical,In Progress,5/29/2026,,,,88
6649,3215,General Inquiry,Low,Open,9/21/2025,9/25/2025,4,3,154
6650,482,Technical Support,Medium,Open,11/20/2025,12/5/2025,15,5,20
6651,494,Account Issue,Low,In Progress,2/14/2025,2/19/2025,5,5,105
6652,2953,Return Request,Medium,In Progress,6/20/2024,7/19/2024,29,4,202
6653,948,Technical Support,Low,Open,5/8/2026,,,,226
6654,2401,Billing,Critical,Closed,9/27/2024,10/5/2024,8,2,188
6655,3521,Billing,Low,Escalated,7/5/2024,7/12/2024,7,4,2
6656,4273,Technical Support,Medium,Resolved,7/13/2024,7/19/2024,6,5,277
6657,2545,Account Issue,Medium,Open,8/7/2024,8/19/2024,12,4,229
6658,2105,Billing,Medium,In Progress,1/24/2026,1/31/2026,7,2,227
6659,3012,Return Request,Low,Open,5/8/2026,6/6/2026,29,2,123
6660,2632,Technical Support,Low,Resolved,10/29/2024,,,,6
6661,131,Shipping,Medium,Escalated,10/30/2024,11/7/2024,8,4,270
6662,1446,General Inquiry,Low,Resolved,1/7/2025,1/29/2025,22,5,21
6663,1144,Return Request,Low,Resolved,5/13/2026,5/18/2026,5,3,185
6664,3834,Technical Support,Low,Open,7/25/2025,8/2/2025,8,3,168
6665,3971,Return Request,Medium,Escalated,11/23/2025,11/23/2025,0,5,91
6666,4896,Product Defect,High,Closed,6/17/2025,,,,47
6667,3500,General Inquiry,Medium,Closed,3/10/2026,3/13/2026,3,3,70
6668,2999,Product Defect,Critical,In Progress,6/8/2024,6/20/2024,12,3,185
6669,894,Shipping,Low,Escalated,11/24/2025,11/25/2025,1,4,2
6670,646,Shipping,High,Closed,8/19/2024,9/5/2024,17,3,147
6671,4991,Return Request,High,Resolved,6/27/2025,,,,33
6672,671,Account Issue,Low,Open,6/20/2025,6/22/2025,2,3,282
6673,3314,Return Request,Medium,Escalated,6/9/2024,6/19/2024,10,3,252
6674,3607,Account Issue,High,Open,12/16/2024,12/26/2024,10,3,46
6675,919,Product Defect,Low,In Progress,7/4/2025,7/5/2025,1,1,192
6676,971,General Inquiry,Medium,Closed,3/8/2025,3/29/2025,21,4,174
6677,4168,Account Issue,Low,Escalated,3/9/2025,4/7/2025,29,3,282
6678,1755,Product Defect,Low,Open,11/4/2025,11/10/2025,6,1,206
6679,3394,Technical Support,Medium,Resolved,10/7/2025,10/8/2025,1,5,40
6680,4332,Technical Support,High,Closed,2/2/2026,2/13/2026,11,2,7
6681,2367,Technical Support,High,Escalated,12/5/2024,,,,78
6682,382,Return Request,Medium,Closed,11/2/2024,11/13/2024,11,2,180
6683,1870,Shipping,Critical,In Progress,6/2/2025,6/7/2025,5,5,47
6684,1555,Shipping,Medium,In Progress,4/19/2025,4/30/2025,11,2,209
6685,1938,Shipping,Medium,Open,12/28/2025,12/30/2025,2,2,51
6686,3364,Product Defect,Low,In Progress,9/3/2024,,,,143
6687,2284,General Inquiry,Low,In Progress,4/23/2026,5/13/2026,20,1,147
6688,4544,Billing,High,Resolved,10/28/2024,11/22/2024,25,5,113
6689,1765,Product Defect,Low,Closed,12/28/2025,12/30/2025,2,4,48
6690,4566,Billing,Medium,In Progress,11/11/2024,,,,286
6691,2156,Return Request,Medium,Resolved,3/4/2025,3/22/2025,18,2,237
6692,841,Return Request,High,In Progress,1/19/2025,,,,239
6693,2071,Product Defect,Critical,In Progress,12/28/2025,1/6/2026,9,2,147
6694,2095,General Inquiry,Medium,In Progress,2/11/2025,,,,58
6695,4140,Return Request,Low,In Progress,7/25/2024,,,,62
6696,3407,Account Issue,High,Escalated,3/7/2026,3/22/2026,15,3,73
6697,4840,General Inquiry,Medium,In Progress,9/24/2024,10/24/2024,30,2,196
6698,2307,Shipping,Medium,In Progress,8/18/2025,9/6/2025,19,1,296
6699,3509,Return Request,Medium,Resolved,7/17/2025,7/19/2025,2,5,96
6700,82,Billing,Medium,Resolved,8/29/2024,,,,236
6701,1804,Shipping,Medium,Closed,7/30/2024,8/12/2024,13,5,202
6702,4142,Account Issue,Medium,Closed,6/1/2026,6/1/2026,0,4,292
6703,3628,Shipping,Medium,Closed,12/6/2025,12/26/2025,20,1,295
6704,1989,General Inquiry,Low,Escalated,12/28/2024,1/22/2025,25,5,134
6705,4069,Product Defect,Medium,Open,7/4/2024,7/11/2024,7,1,244
6706,1606,General Inquiry,Low,Escalated,2/6/2026,,,,60
6707,2079,Technical Support,Medium,Open,1/31/2025,,,,48
6708,3256,Technical Support,Low,In Progress,6/27/2025,7/5/2025,8,2,110
6709,759,Product Defect,Low,Open,11/2/2025,11/30/2025,28,5,271
6710,17,Product Defect,Medium,Open,9/27/2025,10/11/2025,14,1,108
6711,3220,Shipping,High,In Progress,5/4/2025,5/13/2025,9,1,123
6712,4690,Shipping,Medium,In Progress,6/26/2025,7/12/2025,16,2,131
6713,4468,Account Issue,Medium,Open,3/16/2026,3/26/2026,10,4,259
6714,264,Shipping,High,Escalated,10/7/2025,10/8/2025,1,4,119
6715,4329,Billing,Medium,Closed,1/13/2025,1/29/2025,16,5,187
6716,16,Technical Support,High,Resolved,5/17/2026,6/11/2026,25,5,9
6717,2641,Billing,Medium,Resolved,4/22/2026,5/5/2026,13,2,163
6718,4597,General Inquiry,Medium,In Progress,12/17/2025,,,,153
6719,2422,Shipping,Low,Closed,1/21/2025,2/11/2025,21,2,101
6720,4929,Product Defect,Medium,Escalated,6/26/2024,6/30/2024,4,2,248
6721,1358,General Inquiry,High,In Progress,8/22/2025,,,,117
6722,2719,General Inquiry,Low,Open,6/3/2025,,,,124
6723,181,Billing,Medium,Closed,9/17/2024,10/15/2024,28,3,84
6724,1075,Product Defect,Medium,Resolved,8/16/2025,,,,13
6725,289,Product Defect,Low,Resolved,5/19/2025,5/31/2025,12,4,235
6726,1892,Technical Support,Low,Open,11/24/2024,12/9/2024,15,3,35
6727,4959,Account Issue,High,Escalated,11/23/2025,11/29/2025,6,1,9
6728,1566,Shipping,Critical,Resolved,11/10/2025,11/28/2025,18,2,4
6729,1151,Product Defect,Low,In Progress,9/30/2025,10/22/2025,22,3,66
6730,3768,Technical Support,Medium,Closed,3/22/2025,,,,202
6731,2265,Technical Support,Medium,Closed,5/14/2025,5/17/2025,3,5,16
6732,4402,General Inquiry,Critical,In Progress,7/27/2025,8/22/2025,26,1,47
6733,2200,Shipping,High,Escalated,7/19/2025,7/28/2025,9,2,49
6734,3997,Account Issue,Low,In Progress,9/27/2025,,,,132
6735,4363,Product Defect,High,In Progress,5/29/2026,6/8/2026,10,1,42
6736,973,Shipping,High,In Progress,10/12/2024,10/20/2024,8,5,277
6737,2041,Shipping,High,Escalated,12/20/2025,1/15/2026,26,4,118
6738,3544,Account Issue,Medium,Open,4/10/2025,4/29/2025,19,2,188
6739,296,Return Request,High,Closed,2/14/2025,,,,291
6740,2311,Billing,High,In Progress,8/24/2025,,,,123
6741,4719,Product Defect,Low,Escalated,7/11/2025,8/2/2025,22,3,83
6742,866,Technical Support,High,Resolved,7/8/2025,7/16/2025,8,5,160
6743,3859,General Inquiry,Medium,Resolved,10/16/2025,11/7/2025,22,5,60
